row,order_number,serial_number,reason
3660,6390,WS11259057267431,"Duplicate serial (same product, no update needed)"
3661,6391,SYS11911FK43YG,"Duplicate serial (same product, no update needed)"
3663,6396,WS12259059699147,"Duplicate serial (same product, no update needed)"
3664,6396,WS12259059834544,"Duplicate serial (same product, no update needed)"
3665,6396,WS12259059699119,"Duplicate serial (same product, no update needed)"
3666,6396,WS12259059834556,"Duplicate serial (same product, no update needed)"
3667,6396,WS12259059834548,"Duplicate serial (same product, no update needed)"
3668,6396,WS12259059699145,"Duplicate serial (same product, no update needed)"
3669,6399,ms2512051b1730,"Duplicate serial (same product, no update needed)"
3670,6399,ms2512051b3424,"Duplicate serial (same product, no update needed)"
3671,6399,ms2512051b3336,"Duplicate serial (same product, no update needed)"
3672,6399,ms2512051b3197,"Duplicate serial (same product, no update needed)"
3673,6399,ms2512051b3280,"Duplicate serial (same product, no update needed)"
3674,6399,ms2512051b3178,"Duplicate serial (same product, no update needed)"
3675,6399,119116126A04288,"Duplicate serial (same product, no update needed)"
3676,6404,AS2511192B1112,"Duplicate serial (same product, no update needed)"
3677,6404,AS2512162C2624,"Duplicate serial (same product, no update needed)"
3678,6404,AS2512162C2013,"Duplicate serial (same product, no update needed)"
3679,6404,AS2512162C1734,"Duplicate serial (same product, no update needed)"
3680,6404,AS2512162C2317,"Duplicate serial (same product, no update needed)"
3681,6404,AS2512162C2339,"Duplicate serial (same product, no update needed)"
3683,6406,MS2511292C3709,"Duplicate serial (same product, no update needed)"
3684,6406,MS2511292C3693,"Duplicate serial (same product, no update needed)"
3685,6406,MS2511292C3034,"Duplicate serial (same product, no update needed)"
3686,6406,MS2511292C3651,"Duplicate serial (same product, no update needed)"
3687,6406,MS2511292C3734,"Duplicate serial (same product, no update needed)"
3688,6406,MS2511292C3735,"Duplicate serial (same product, no update needed)"
3689,6406,1.19116E+14,Duplicate serial (already exists for this product)
3690,6414,AS2511192B0359,"Duplicate serial (same product, no update needed)"
3691,6414,AS2511192B0356,"Duplicate serial (same product, no update needed)"
3692,6414,AS2511192B1109,"Duplicate serial (same product, no update needed)"
3693,6414,AS2511192B1055,"Duplicate serial (same product, no update needed)"
3694,6414,AS2511182A4982,"Duplicate serial (same product, no update needed)"
3695,6414,AS2511192B0326,"Duplicate serial (same product, no update needed)"
3696,6417,AS2511192B1069,"Duplicate serial (same product, no update needed)"
3697,6417,AS2511192B1126,"Duplicate serial (same product, no update needed)"
3698,6417,AS2512202A0548,"Duplicate serial (same product, no update needed)"
3699,6417,AS2512202A0522,"Duplicate serial (same product, no update needed)"
3700,6417,AS2512202A0558,"Duplicate serial (same product, no update needed)"
3701,6422,WS12259059767463,"Duplicate serial (same product, no update needed)"
3702,6422,WS12259059834527,"Duplicate serial (same product, no update needed)"
3703,6422,WS12259059834486,"Duplicate serial (same product, no update needed)"
3704,6422,WS12259059896265,"Duplicate serial (same product, no update needed)"
3705,6422,WS12259059896267,"Duplicate serial (same product, no update needed)"
3706,6422,WS12259059767463,"Duplicate serial (same product, no update needed)"
3707,6422,WS12259059834527,"Duplicate serial (same product, no update needed)"
3708,6422,WS12259059834486,"Duplicate serial (same product, no update needed)"
3709,6422,WS12259059896265,"Duplicate serial (same product, no update needed)"
3710,6422,WS12259059896267,"Duplicate serial (same product, no update needed)"
3711,6423,WS12259059896199,"Duplicate serial (same product, no update needed)"
3712,6423,WS12259059834594,"Duplicate serial (same product, no update needed)"
3713,6423,WS12259059834592,"Duplicate serial (same product, no update needed)"
3714,6423,WS12259059896256,"Duplicate serial (same product, no update needed)"
3715,6423,WS12259059834591,"Duplicate serial (same product, no update needed)"
3716,6423,WS12259059834585,"Duplicate serial (same product, no update needed)"
3717,6425,MS2512222B3258,"Duplicate serial (same product, no update needed)"
3718,6425,MS2512222B2733,"Duplicate serial (same product, no update needed)"
3719,6425,MS2512222B2789,"Duplicate serial (same product, no update needed)"
3720,6425,MS2512222B3257,"Duplicate serial (same product, no update needed)"
3721,6425,MS2512222B2791,"Duplicate serial (same product, no update needed)"
3722,6425,MS2512222B2800,"Duplicate serial (same product, no update needed)"
3723,6425,0_119116125C03287,"Duplicate serial (same product, no update needed)"
3724,6427,MS2512222B2731,"Duplicate serial (same product, no update needed)"
3725,6427,MS2512222B2787,"Duplicate serial (same product, no update needed)"
3726,6427,MS2512222B3259,"Duplicate serial (same product, no update needed)"
3727,6427,MS2512222B3242,"Duplicate serial (same product, no update needed)"
3728,6427,MS2512222B2741,"Duplicate serial (same product, no update needed)"
3729,6427,MS2512222B2782,"Duplicate serial (same product, no update needed)"
3730,6428,MS2512222B2714,"Duplicate serial (same product, no update needed)"
3731,6428,MS2512222B2593,"Duplicate serial (same product, no update needed)"
3732,6428,MS2512222B3284,"Duplicate serial (same product, no update needed)"
3733,6428,MS2512222B2763,"Duplicate serial (same product, no update needed)"
3734,6428,MS2512222B3285,"Duplicate serial (same product, no update needed)"
3735,6428,MS2512222B1148,"Duplicate serial (same product, no update needed)"
3737,6429,0_119116126101321,"Duplicate serial (same product, no update needed)"
3738,6431,WS11259058311577,"Duplicate serial (same product, no update needed)"
3739,6431,WS11259058311660,"Duplicate serial (same product, no update needed)"
3740,6431,WS11259058311586,"Duplicate serial (same product, no update needed)"
3741,6431,WS11259058311555,"Duplicate serial (same product, no update needed)"
3742,6431,WS11259058311665,"Duplicate serial (same product, no update needed)"
3743,6431,WS11259058311575,"Duplicate serial (same product, no update needed)"
3744,6432,WS11259058311486,"Duplicate serial (same product, no update needed)"
3745,6432,WS11259058311649,"Duplicate serial (same product, no update needed)"
3746,6432,WS11259058311651,"Duplicate serial (same product, no update needed)"
3747,6432,WS11259058311583,"Duplicate serial (same product, no update needed)"
3748,6432,WS11259058311646,"Duplicate serial (same product, no update needed)"
3749,6432,WS11259058311659,"Duplicate serial (same product, no update needed)"
3750,6435,WS12259059834742,"Duplicate serial (same product, no update needed)"
3751,6435,WS12259059834776,"Duplicate serial (same product, no update needed)"
3752,6435,WS12259059834782,"Duplicate serial (same product, no update needed)"
3753,6435,WS12259059834781,"Duplicate serial (same product, no update needed)"
3754,6436,WS02269064130536,"Duplicate serial (same product, no update needed)"
3755,6436,WS02269064130575,"Duplicate serial (same product, no update needed)"
3756,6436,WS02269064130593,"Duplicate serial (same product, no update needed)"
3757,6436,WS02269064130596,"Duplicate serial (same product, no update needed)"
3758,6436,WS02269064130572,"Duplicate serial (same product, no update needed)"
3759,6436,WS02269064130579,"Duplicate serial (same product, no update needed)"
3760,6436,119116125C03619,"Duplicate serial (same product, no update needed)"
3761,6438,WS12259059082980,"Duplicate serial (same product, no update needed)"
3762,6438,WS12259059152313,"Duplicate serial (same product, no update needed)"
3763,6438,WS12259059152331,"Duplicate serial (same product, no update needed)"
3764,6438,WS12259059152310,"Duplicate serial (same product, no update needed)"
3765,6438,WS12259059152335,"Duplicate serial (same product, no update needed)"
3766,6438,WS12259059152311,"Duplicate serial (same product, no update needed)"
3767,6438,0_119116125C03623,"Duplicate serial (same product, no update needed)"
3768,6440,WS11259057199939,"Duplicate serial (same product, no update needed)"
3769,6440,WS11259057199932,"Duplicate serial (same product, no update needed)"
3770,6440,WS11259057199937,"Duplicate serial (same product, no update needed)"
3771,6440,WS11259057199858,"Duplicate serial (same product, no update needed)"
3772,6440,WS11259057199935,"Duplicate serial (same product, no update needed)"
3773,6440,WS11259057199957,"Duplicate serial (same product, no update needed)"
3774,6442,WS12259059161768,"Duplicate serial (same product, no update needed)"
3775,6442,WS11259057199971,"Duplicate serial (same product, no update needed)"
3776,6442,WS12259059161757,"Duplicate serial (same product, no update needed)"
3777,6442,WS11259057199968,"Duplicate serial (same product, no update needed)"
3778,6442,WS11259057199926,"Duplicate serial (same product, no update needed)"
3779,6442,WS11259057199978,"Duplicate serial (same product, no update needed)"
3780,6443,0_119116126101467#0_W0VS332S5990140,"Duplicate serial (same product, no update needed)"
3781,6443,WS12259059834347,"Duplicate serial (same product, no update needed)"
3782,6443,WS12259059834524,"Duplicate serial (same product, no update needed)"
3783,6443,WS12259059699144,"Duplicate serial (same product, no update needed)"
3784,6443,WS12259059699170,"Duplicate serial (same product, no update needed)"
3785,6443,WS12259059699164,"Duplicate serial (same product, no update needed)"
3786,6443,WS12259059699149,"Duplicate serial (same product, no update needed)"
3787,6447,MS2512222B3255,"Duplicate serial (same product, no update needed)"
3788,6447,MS2512222B2772,"Duplicate serial (same product, no update needed)"
3789,6447,MS2512222B2720,"Duplicate serial (same product, no update needed)"
3790,6447,MS2512222B2594,"Duplicate serial (same product, no update needed)"
3791,6447,MS2512222B2992,"Duplicate serial (same product, no update needed)"
3792,6447,MS2512222B2529,"Duplicate serial (same product, no update needed)"
3793,6449,WS11259057267457,"Duplicate serial (same product, no update needed)"
3794,6449,WS11259057267429,"Duplicate serial (same product, no update needed)"
3795,6449,WS11259057267483,"Duplicate serial (same product, no update needed)"
3796,6449,WS11259057267475,"Duplicate serial (same product, no update needed)"
3797,6449,WS11259058311573,"Duplicate serial (same product, no update needed)"
3798,6450,MS2512221A1402,"Duplicate serial (same product, no update needed)"
3799,6450,MS2512221A5093,"Duplicate serial (same product, no update needed)"
3800,6450,ms2512231b2531,"Duplicate serial (same product, no update needed)"
3801,6450,ms2512231b2265,"Duplicate serial (same product, no update needed)"
3802,6450,ms2512231b2502,"Duplicate serial (same product, no update needed)"
3803,6450,MS2512221A2691,"Duplicate serial (same product, no update needed)"
3804,6450,1.19116E+14,Duplicate serial (already exists for this product)
3805,6450,W0VS332S59G0414,"Duplicate serial (same product, no update needed)"
3806,6453,MS2512222B2615,"Duplicate serial (same product, no update needed)"
3807,6453,MS2512222B2933,"Duplicate serial (same product, no update needed)"
3808,6453,MS2512222B1865,"Duplicate serial (same product, no update needed)"
3809,6453,MS2512222B2696,"Duplicate serial (same product, no update needed)"
3810,6453,MS2512222B3063,"Duplicate serial (same product, no update needed)"
3811,6453,ms2508101b2685,"Duplicate serial (same product, no update needed)"
3812,6453,0_119116125C04489,"Duplicate serial (same product, no update needed)"
3813,6462,MS2601061B4478,"Duplicate serial (same product, no update needed)"
3814,6462,ms2601061b5352,"Duplicate serial (same product, no update needed)"
3815,6462,ms2601061b5345,"Duplicate serial (same product, no update needed)"
3816,6462,MS2601061B5270,"Duplicate serial (same product, no update needed)"
3817,6462,MS2601061B5269,"Duplicate serial (same product, no update needed)"
3818,6462,MS2601071B0018,"Duplicate serial (same product, no update needed)"
3819,6462,1.19116E+14,Duplicate serial (already exists for this product)
3820,6464,MS2510202C5197,"Duplicate serial (same product, no update needed)"
3821,6464,MS2510202C5191,"Duplicate serial (same product, no update needed)"
3822,6464,MS2510202C5188,"Duplicate serial (same product, no update needed)"
